"사용월","호선명","지하철역","승차인원","하차인원","작업일자","비고"
"USE_MON","LINE_NUM","SUB_STA_NM","RIDE_PASGR_NUM","ALIGHT_PASGR_NUM","WORK_DT","COMMT"
"201502","경부선","병점","375442","379697","20150311",""
"201502","경부선","세류","110743","104730","20150311",""
"201502","경부선","독산","391474","409442","20150311",""
"201502","경부선","수원","1231579","1318846","20150311",""
"201502","경부선","화서","221965","218519","20150311",""
"201502","경부선","성균관대","419458","400833","20150311",""
"201502","경부선","의왕","220047","207714","20150311",""
"201502","경부선","군포","192934","179505","20150311",""
"201502","경부선","금정","768829","763333","20150311",""
"201502","경부선","명학","259263","258881","20150311",""
"201502","경부선","안양","710960","709642","20150311",""
"201502","경부선","관악","225016","209562","20150311",""
"201502","경부선","석수","291370","264270","20150311",""
"201502","경부선","금천구청","294223","279708","20150311",""
"201502","경부선","가산디지털단지","418979","497302","20150311",""
"201502","경부선","구로","579752","601867","20150311",""
"201502","경부선","신길","277625","221525","20150311",""
"201502","경부선","신도림","17","0","20150311",""
"201502","경부선","영등포","1408385","1486299","20150311",""
"201502","경부선","대방","393370","392104","20150311",""
"201502","경부선","노량진","1080894","1070053","20150311",""
"201502","경부선","용산","976687","997235","20150311",""
"201502","경부선","남영","264203","279872","20150311",""
"201502","경부선","서울역","31","0","20150311",""
"201502","9호선","신논현","790206","773294","20150311",""
"201502","9호선","사평","72040","68193","20150311",""
"201502","9호선","고속터미널","400454","448171","20150311",""
